player,season_start,salary,salary_real_2023
Evan Turner,2010,4602720,6257135
Jarrett Jack,2010,4600000,6253437
Chris Andersen,2010,4533300,6162763
OJ Mayo,2010,4456200,6057950
Jeff Green,2010,4455988,6057661
Charlie Bell,2010,4447792,6046519
Brad Miller,2010,4400000,5981549
Darko Milicic,2010,4325000,5879591
James Harden,2010,4304520,5851749
Matt Carroll,2010,4300000,5845605
Zaza Pachulia,2010,4251250,5779332
Randy Foye,2010,4250000,5777632
Hakim Warrick,2010,4250000,5777632
Nate Robinson,2010,4200000,5709660
DeShawn Stevenson,2010,4151786,5644116
Derrick Favors,2010,4133280,5618958
Yi Jianlian,2010,4050499,5506422
Russell Westbrook,2010,4017720,5461861
Daniel Gibson,2010,4015334,5458617
Anthony Morrow,2010,4000000,5437772
Ryan Gomes,2010,4000000,5437772
Steve Blake,2010,4000000,5437772
Nikola Pekovic,2010,4000000,5437772
Luke Ridnour,2010,4000000,5437772
Ronny Turiaf,2010,4000000,5437772
Brandon Bass,2010,4000000,5437772
Willie Green,2010,3976000,5405145
Ramon Sessions,2010,3964320,5389267
Tyreke Evans,2010,3880920,5275889
Jordan Farmar,2010,3750000,5097911
Wesley Johnson,2010,3726600,5066100
Corey Brewer,2010,3703472,5034659
Derek Fisher,2010,3700000,5029939
CJ Miles,2010,3700000,5029939
Kevin Love,2010,3638280,4946034
Timofey Mozgov,2010,3567096,4849263
Shaun Livingston,2010,3500000,4758050
Dorell Wright,2010,3500000,4758050
Udonis Haslem,2010,3500000,4758050
Carlos Delfino,2010,3500000,4758050
Chris Duhon,2010,3500000,4758050
Marc Gasol,2010,3480000,4730861
Tiago Splitter,2010,3400000,4622106
Brandan Wright,2010,3398072,4619485
DeMarcus Cousins,2010,3374640,4587630
Grant Hill,2010,3324000,4518788
Danilo Gallinari,2010,3304560,4492361
Glen Davis,2010,3300000,4486161
Joel Anthony,2010,3300000,4486161
Kelenna Azubuike,2010,3300000,4486161
Johan Petro,2010,3250000,4418189
Will Bynum,2010,3250000,4418189
Thabo Sefolosha,2010,3250000,4418189
Kris Humphries,2010,3200000,4350217
Jonny Flynn,2010,3192000,4339342
Joakim Noah,2010,3128536,4253066
CJ Watson,2010,3100000,4214273
Ekpe Udoh,2010,3065040,4166747
Eric Gordon,2010,3016680,4101004
Eduardo Najera,2010,3000000,4078329
Chris Wilcox,2010,3000000,4078329
Jamario Moon,2010,3000000,4078329
Tony Allen,2010,3000000,4078329
Carl Landry,2010,3000000,4078329
Matt Bonner,2010,3000000,4078329
Raja Bell,2010,3000000,4078329
Josh Howard,2010,3000000,4078329
Spencer Hawes,2010,2974320,4043418
Stephen Curry,2010,2913840,3961199
Thaddeus Young,2010,2901241,3944071
Julian Wright,2010,2858057,3885365
Anthony Parker,2010,2855700,3882161
Al Thornton,2010,2814196,3825739
Greg Monroe,2010,2798040,3803775
Rodney Stuckey,2010,2767126,3761750
Sebastian Telfair,2010,2700000,3670496
Jordan Hill,2010,2669520,3629060
Nick Young,2010,2630503,3576018
Al-Farouq Aminu,2010,2563320,3484687
DJ Augustin,2010,2540400,3453529
Dahntay Jones,2010,2500000,3398607
David Andersen,2010,2500000,3398607
Maurice Evans,2010,2500000,3398607
Marquis Daniels,2010,2470000,3357824
DeMar DeRozan,2010,2453880,3335910
Brook Lopez,2010,2413320,3280771
Rasual Butler,2010,2400000,3262663
Marco Belinelli,2010,2380270,3235841
Gordon Hayward,2010,2356320,3203282
Ryan Hollins,2010,2333333,3172033
Brandon Jennings,2010,2331120,3169024
Ersan Ilyasova,2010,2320500,3154587
Craig Smith,2010,2300000,3126718
Jerryd Bayless,2010,2292600,3116659
Quentin Richardson,2010,2265000,3079138
Paul George,2010,2238360,3042922
Louis Amundson,2010,2225000,3024760
Terrence Williams,2010,2214480,3010459
Shannon Brown,2010,2200000,2990774
Anthony Tolliver,2010,2200000,2990774
Jason Smith,2010,2187913,2974343
Jason Thompson,2010,2178000,2960866
Daequan Cook,2010,2169857,2949796
Jared Dudley,2010,2151068,2924254
Wilson Chandler,2010,2130482,2896268
Cole Aldrich,2010,2126520,2890882
Gerald Henderson,2010,2103840,2860050
Ben Wallace,2010,2080000,2827641
Brandon Rush,2010,2069049,2812754
Xavier Henry,2010,2020200,2746346
Aaron Brooks,2010,2016692,2741577
Keyon Dooling,2010,2000000,2718886
Tyler Hansbrough,2010,1998600,2716982
Chuck Hayes,2010,1972500,2681501
Goran Dragic,2010,1972000,2680821
Anthony Randolph,2010,1965720,2672284
Arron Afflalo,2010,1959577,2663933
Ed Davis,2010,1919160,2608988
Earl Clark,2010,1898760,2581256
Jason Williams,2010,1877145,2551871
Robin Lopez,2010,1867320,2538515
Patrick Patterson,2010,1823280,2478645
Jose Juan Barea,2010,1815000,2467389
Austin Daye,2010,1803720,2452054
Marreese Speights,2010,1773960,2411597
Matt Barnes,2010,1765000,2399416
Larry Sanders,2010,1731960,2354500
Omer Asik,2010,1721000,2339601
James Johnson,2010,1713600,2329541
Roy Hibbert,2010,1685280,2291042
Renaldo Balkman,2010,1675000,2277067
Luke Babbitt,2010,1645440,2236881
Jrue Holiday,2010,1627920,2213064
JaVale McGee,2010,1601040,2176522
Keith Bogans,2010,1600000,2175108
Hamed Haddadi,2010,1600000,2175108
Kevin Seraphin,2010,1563120,2124972
Ty Lawson,2010,1546560,2102460
JJ Hickson,2010,1528920,2078479
Solomon Jones,2010,1500000,2039164
Eric Bledsoe,2010,1485000,2018772
Jeff Teague,2010,1476840,2007679
Alexis Ajinca,2010,1467840,1995444
Avery Bradley,2010,1418160,1927907
Eric Maynor,2010,1417800,1927418
Courtney Lee,2010,1409040,1915509
Ryan Anderson,2010,1409040,1915509
Roger Mason,2010,1400000,1903220
Ronnie Price,2010,1380000,1876031
James Anderson,2010,1361400,1850745
Darren Collison,2010,1361040,1850256
Kosta Koufos,2010,1352640,1838837
Jason Collins,2010,1352181,1838213
Shaquille O'Neal,2010,1352181,1838213
Kurt Thomas,2010,1352181,1838213
Brian Cardinal,2010,1352181,1838213
Tracy McGrady,2010,1352181,1838213
Theo Ratliff,2010,1352181,1838213
Joe Smith,2010,1352181,1838213
Zydrunas Ilgauskas,2010,1352181,1838213
Juwan Howard,2010,1352181,1838213
Eddie House,2010,1352181,1838213
Earl Boykins,2010,1352181,1838213
Anthony Carter,2010,1352181,1838213
Tony Battie,2010,1352181,1838213
Craig Brackins,2010,1306920,1776683
Sean Marks,2010,1264687,1719269
Elliot Williams,2010,1254720,1705720
Omri Casspi,2010,1254480,1705394
Rudy Fernandez,2010,1246680,1694790
Kwame Brown,2010,1229255,1671102
Brian Scalabrine,2010,1229255,1671102
Jamaal Magloire,2010,1229255,1671102
Malik Allen,2010,1229255,1671102
Earl Watson,2010,1229255,1671102
Etan Thomas,2010,1223166,1662824
Melvin Ely,2010,1223166,1662824
Carlos Arroyo,2010,1223166,1662824
Trevor Booker,2010,1204560,1637530
Serge Ibaka,2010,1204200,1637041
BJ Mullens,2010,1204200,1637041
Royal Ivey,2010,1200000,1631331
Nicolas Batum,2010,1196760,1626927
George Hill,2010,1157160,1573093
Damion James,2010,1156320,1571951
Rodrigue Beaubois,2010,1156080,1571624
Quinton Ross,2010,1146337,1558379
Brian Cook,2010,1146337,1558379
Francisco Elson,2010,1146337,1558379
Erick Dampier,2010,1129469,1535448
Darrell Arthur,2010,1123680,1527578
Taj Gibson,2010,1117680,1519422
Donte Greene,2010,1116840,1518280
Dominique Jones,2010,1110120,1509144
DJ White,2010,1108680,1507187
Kyrylo Fesenko,2010,1087500,1478394
DeMarre Carroll,2010,1085400,1475539
Wayne Ellington,2010,1078800,1466567
Quincy Pondexter,2010,1073280,1459063
Toney Douglas,2010,1071000,1455963
Josh Powell,2010,1069609,1454072
Delonte West,2010,1069509,1453936
James Jones,2010,1069509,1453936
Didier Ilunga-Mbenga,2010,1069509,1453936
Jordan Crawford,2010,1042320,1416974
Greivis Vasquez,2010,1035960,1408328
Aaron Gray,2010,1028840,1398649
Daniel Orton,2010,1028400,1398051
Christian Eyenga,2010,1020960,1387936
Lazar Hayward,2010,1020960,1387936
Jon Brockman,2010,1000000,1359443
Hilton Armstrong,2010,992680,1349491
Stephen Graham,2010,992680,1349491
Joey Graham,2010,992680,1349491
Fabricio Oberto,2010,992680,1349491
Luther Head,2010,992680,1349491
Antoine Wright,2010,992680,1349491
Patrick Mills,2010,937195,1274063
DeJuan Blair,2010,918000,1247968
Von Wafer,2010,915852,1245048
Leon Powe,2010,915852,1245048
Shelden Williams,2010,915852,1245048
Sam Young,2010,886000,1204466
Shawne Williams,2010,885210,1203392
Josh McRoberts,2010,885120,1203270
Dominic McGuire,2010,884120,1201910
Chris Quinn,2010,861978,1171809
Acie Law,2010,859087,1167879
DeAndre Jordan,2010,854389,1161493
Mario Chalmers,2010,854389,1161493
Luc Mbah a Moute,2010,854389,1161493
Chris Douglas-Roberts,2010,854389,1161493
Henry Walker,2010,854389,1161493
Darnell Jackson,2010,854389,1161493
Sonny Weems,2010,854389,1161493
Joey Dorsey,2010,854389,1161493
Cartier Martin,2010,854389,1161493
Chase Budinger,2010,780871,1061549
Jermaine Taylor,2010,780871,1061549
Solomon Alabi,2010,770000,1046771
Ian Mahinmi,2010,762196,1036162
Dante Cunningham,2010,762195,1036160
Derrick Brown,2010,762195,1036160
DaJuan Summers,2010,762195,1036160
Jonas Jerebko,2010,762195,1036160
Reggie Williams,2010,762195,1036160
AJ Price,2010,762195,1036160
Jodie Meeks,2010,762195,1036160
Marcus Thornton,2010,762195,1036160
Lance Stephenson,2010,750000,1019582
Damien Wilkins,2010,748656,1017755
Steve Novak,2010,734945,999115
Hassan Whiteside,2010,730437,992987
Alonzo Gee,2010,681492,926448
Rodney Carney,2010,651872,886182
Jarron Collins,2010,643551,874870
Ike Diogu,2010,608772,827590
Andy Rautins,2010,600000,815665
Gary Neal,2010,525000,713707
Samardo Samuels,2010,500000,679721
Willie Warren,2010,500000,679721
Gani Lawal,2010,473640,643886
Garret Siler,2010,473640,643886
Pape Sy,2010,473604,643837
Ben Uzoh,2010,473604,643837
Sherron Collins,2010,473604,643837
Semih Erden,2010,473604,643837
Luke Harangody,2010,473604,643837
Manny Harris,2010,473604,643837
Gary Forbes,2010,473604,643837
Terrico White,2010,473604,643837
Jeremy Lin,2010,473604,643837
Devin Ebanks,2010,473604,643837
Derrick Caracter,2010,473604,643837
Ishmael Smith,2010,473604,643837
Patrick Beverley,2010,473604,643837
Dexter Pittman,2010,473604,643837
Da'Sean Butler,2010,473604,643837
Landry Fields,2010,473604,643837
Armon Johnson,2010,473604,643837
Pooh Jeter,2010,473604,643837
Jeremy Evans,2010,473604,643837
Hamady N'Diaye,2010,473604,643837
Pops Mensah-Bonsu,2010,364461,495463
Jeff Adrien,2010,342666,465834
Sundiata Gaines,2010,327296,444940
Jawad Williams,2010,321652,437267
Brian Skinner,2010,270436,367642
Ime Udoka,2010,264232,359208
Zabian Dowdell,2010,242374,329493
Jerry Stackhouse,2010,222712,302764
John Lucas,2010,208264,283123
Aleksandar Pavlovic,2010,202295,275007
Lester Hudson,2010,192791,262088
Earl Barron,2010,188558,256333
Garrett Temple,2010,170373,231612
Chris Johnson,2010,164368,223448
Darington Hobson,2010,103078,140128
Danny Green,2010,94154,127996
Joe Alexander,2010,90465,122982
Trey Johnson,2010,89670,121901
Mustafa Shakur,2010,89670,121901
Maurice Ager,2010,83305,113248
Bobby Simmons,2010,71951,97813
Matt Janning,2010,58504,79532
Ronald Dupree,2010,58393,79381
Larry Owens,2010,55718,75745
Kobe Bryant,2011,25244493,33139086
Vince Carter,2011,21300000,27961050
Kevin Garnett,2011,21247044,27891534
Tim Duncan,2011,21164619,27783332
Rashard Lewis,2011,21136631,27746592
Gilbert Arenas,2011,19269307,25295308
Dirk Nowitzki,2011,19092873,25063699
Pau Gasol,2011,18714150,24566539
Carmelo Anthony,2011,18518574,24309802
Amare Stoudemire,2011,18217705,23914843
Dwight Howard,2011,18091770,23749525
Joe Johnson,2011,18038573,23679692
Richard Hamilton,2011,17500000,22972693
Elton Brand,2011,17059727,22394736
Deron Williams,2011,16359805,21475931
Chris Paul,2011,16359805,21475931
Brandon Roy,2011,16032144,21045802
LeBron James,2011,16022500,21033142
Chris Bosh,2011,16022500,21033142
Dwyane Wade,2011,15691000,20597974
Kevin Durant,2011,15506632,20355949
Paul Pierce,2011,15333334,20128456
Baron Davis,2011,15252181,20021924
Zach Randolph,2011,15200000,19953425
Antawn Jamison,2011,15076715,19791586
Rudy Gay,2011,15032144,19733077
Andrew Bynum,2011,14900000,19559608
Chauncey Billups,2011,14200000,18640699
Chris Kaman,2011,14030000,18417537
Al Jefferson,2011,14000000,18378155
Andre Iguodala,2011,13531750,17763471
Carlos Boozer,2011,13500000,17721792
Tyson Chandler,2011,13107837,17206990
Nenê,2011,13000000,17065430
Manu Ginobili,2011,12981038,17040538
Marc Gasol,2011,12922194,16963292
Emeka Okafor,2011,12541812,16463955
Tony Parker,2011,12500000,16409067
Josh Smith,2011,12400000,16277794
LaMarcus Aldridge,2011,12372000,16241038
Luol Deng,2011,12325000,16179340
Danny Granger,2011,12015904,15773582
Al Horford,2011,12000000,15752704
Joakim Noah,2011,12000000,15752704
Andrew Bogut,2011,12000000,15752704
Steve Nash,2011,11689062,15344528
David Lee,2011,11610000,15240741
Ben Gordon,2011,11600000,15227614
Kevin Martin,2011,11519840,15122386
Marcus Camby,2011,11227250,14738296
Jason Terry,2011,11158000,14647389
Hidayet Turkoglu,2011,11015850,14460785
Monta Ellis,2011,11000000,14439979
Mehmet Okur,2011,10890000,14295579
Corey Maggette,2011,10262069,13471278
Jason Kidd,2011,10121000,13286093
DeAndre Jordan,2011,10079404,13231489
Rajon Rondo,2011,10045455,13186923
Ray Allen,2011,10000000,13127253
David West,2011,10000000,13127253
Jose Calderon,2011,9780992,12839756
Gerald Wallace,2011,9500000,12470891
Devin Harris,2011,9319000,12233287
Richard Jefferson,2011,9282000,12184717
Stephen Jackson,2011,9256500,12151242
Andrea Bargnani,2011,9250000,12142709
Boris Diaw,2011,9000000,11814528
Andris Biedrins,2011,9000000,11814528
Lamar Odom,2011,8900000,11683255
Luis Scola,2011,8591793,11278664
Rodney Stuckey,2011,8500000,11158165
Maurice Williams,2011,8500000,11158165
Carl Landry,2011,8500000,11158165
John Salmons,2011,8500000,11158165
Paul Millsap,2011,8103435,10637584
Kirk Hinrich,2011,8100000,10633075
Shawn Marion,2011,8022449,10531272
Kris Humphries,2011,8000000,10501803
Caron Butler,2011,8000000,10501803
Andre Miller,2011,7807728,10249402
Jameer Nelson,2011,7800000,10239258
Anderson Varejao,2011,7700000,10107985
Brendan Haywood,2011,7624500,10008874
Leandro Barbosa,2011,7600000,9976712
James Posey,2011,7595600,9970936
Arron Afflalo,2011,7562500,9927485
Raymond Felton,2011,7560000,9924203
Charlie Villanueva,2011,7540000,9897949
Marvin Williams,2011,7500000,9845440
Thaddeus Young,2011,7478261,9816903
Tyrus Thomas,2011,7305765,9590463
Kendrick Perkins,2011,7123626,9351364
Travis Outlaw,2011,7000000,9189077
Samuel Dalembert,2011,7000000,9189077
Marcus Thornton,2011,7000000,9189077
Derrick Rose,2011,6993708,9180818
DeSagana Diop,2011,6925400,9091148
Beno Udrih,2011,6925400,9091148
Metta World Peace,2011,6790640,8914245
Trevor Ariza,2011,6790640,8914245
Marcin Gortat,2011,6790640,8914245
Kwame Brown,2011,6750000,8860896
JJ Redick,2011,6750000,8860896
Andres Nocioni,2011,6650000,8729623
Mike Conley,2011,6611571,8679177
Mickael Pietrus,2011,6523166,8563125
Grant Hill,2011,6500000,8532715
Andray Blatche,2011,6442083,8456685
Glen Davis,2011,6300000,8270169
Tayshaun Prince,2011,6292135,8259845
Michael Beasley,2011,6262347,8220741
Jermaine O'Neal,2011,6226200,8173290
Al Harrington,2011,6226200,8173290
Drew Gooden,2011,6226200,8173290
Wesley Matthews,2011,6135160,8053780
Josh Childress,2011,6000000,7876352
Francisco Garcia,2011,5800000,7613807
Kyle Lowry,2011,5750000,7548170
Blake Griffin,2011,5731080,7523334
Luke Walton,2011,5680000,7456280
OJ Mayo,2011,5632637,7394105
Channing Frye,2011,5600000,7351262
John Wall,2011,5530080,7259476
Amir Johnson,2011,5500000,7219989
Nate Robinson,2011,5483307,7198076
Mike Miller,2011,5400000,7088717
Jason Richardson,2011,5395000,7082153
Martell Webster,2011,5256000,6899684
Chuck Hayes,2011,5250000,6891808
Louis Williams,2011,5176000,6794666
Kyrie Irving,2011,5144280,6753026
Hasheem Thabeet,2011,5127720,6731288
Russell Westbrook,2011,5082416,6671816
Kyle Korver,2011,5000000,6563626
Jason Maxiell,2011,5000000,6563626
Luc Mbah a Moute,2011,5000000,6563626
Jarrett Jack,2011,5000000,6563626
Jamal Crawford,2011,5000000,6563626
Evan Turner,2011,4947840,6495155
Darko Milicic,2011,4776500,6270232
Brad Miller,2011,4752000,6238071
Zaza Pachulia,2011,4750000,6235445
Ronnie Brewer,2011,4710000,6182936
Kevin Love,2011,4609701,6051271
Linas Kleiza,2011,4605000,6045100
James Harden,2011,4604760,6044785
Derrick Williams,2011,4602720,6042107
Nikola Pekovic,2011,4503600,5911990
Jonas Jerebko,2011,4500000,5907264
Derrick Favors,2011,4443360,5832911
Daniel Gibson,2011,4403834,5781024
Ronny Turiaf,2011,4360000,5723482
Jose Juan Barea,2011,4300000,5644719
Ramon Sessions,2011,4257973,5589549
Brandon Bass,2011,4250000,5579082
Randy Foye,2011,4250000,5579082
Jared Dudley,2011,4250000,5579082
Chris Andersen,2011,4234000,5558079
Danilo Gallinari,2011,4190182,5500558
Tyreke Evans,2011,4151640,5449963
Enes Kanter,2011,4133280,5425861
Charlie Bell,2011,4099920,5382069
Spencer Hawes,2011,4051024,5317882
Wesley Johnson,2011,4006080,5258882
Jordan Farmar,2011,4000000,5250901
Anthony Morrow,2011,4000000,5250901
Ryan Gomes,2011,4000000,5250901
Steve Blake,2011,4000000,5250901
Mario Chalmers,2011,4000000,5250901
Hakim Warrick,2011,4000000,5250901
Matt Carroll,2011,3900000,5119629
Eric Gordon,2011,3831184,5029292
Dorell Wright,2011,3823000,5018549
Udonis Haslem,2011,3780000,4962101
Mike Dunleavy,2011,3750000,4922720
Nazr Mohammed,2011,3750000,4922720
Tristan Thompson,2011,3726600,4892002
CJ Miles,2011,3700000,4857083
Nick Young,2011,3695857,4851645
Luke Ridnour,2011,3680000,4830829
Tiago Splitter,2011,3672000,4820327
DeMarcus Cousins,2011,3627720,4762200
Joel Anthony,2011,3600000,4725811
Shaun Livingston,2011,3500000,4594538
Carlos Delfino,2011,3500000,4594538
Chris Duhon,2011,3500000,4594538
Shannon Brown,2011,3500000,4594538
Ricky Rubio,2011,3480120,4568441
Jonny Flynn,2011,3414720,4482589
CJ Watson,2011,3400000,4463266
Derek Fisher,2011,3400000,4463266
Marco Belinelli,2011,3377604,4433866
Timofey Mozgov,2011,3343896,4389617
Daequan Cook,2011,3341558,4386548
Matt Bonner,2011,3315000,4351684
Thabo Sefolosha,2011,3300000,4331993
Ekpe Udoh,2011,3294960,4325377
Nick Collison,2011,3272997,4296546
Johan Petro,2011,3250000,4266357
Will Bynum,2011,3250000,4266357
Raja Bell,2011,3240000,4253230
DJ Augustin,2011,3236470,4248596
Tony Allen,2011,3150000,4135084
Stephen Curry,2011,3117120,4091922
Brook Lopez,2011,3076983,4039233
Jan Vesely,2011,3065040,4023555
Corey Brewer,2011,3059000,4015626
Jerryd Bayless,2011,3042280,3993678
Greg Monroe,2011,3007920,3948572
Jason Thompson,2011,3001284,3939861
Chris Wilcox,2011,3000000,3938176
Shawne Williams,2011,3000000,3938176
Jeff Foster,2011,3000000,3938176
Josh McRoberts,2011,3000000,3938176
Shane Battier,2011,3000000,3938176
Brandon Rush,2011,2956658,3881280
Anthony Randolph,2011,2911231,3821646
Robin Lopez,2011,2862602,3757810
Jordan Hill,2011,2855760,3748828
Bismack Biyombo,2011,2798040,3673058
Al-Farouq Aminu,2011,2755560,3617293
Eduardo Najera,2011,2750000,3609994
Marreese Speights,2011,2721255,3572260
Dahntay Jones,2011,2700000,3544358
Antonio McDyess,2011,2640000,3465595
DeMar DeRozan,2011,2625000,3445904
Roy Hibbert,2011,2588590,3398107
Brandon Knight,2011,2563320,3364935
Ersan Ilyasova,2011,2541000,3335635
Gordon Hayward,2011,2532960,3325080
DeShawn Stevenson,2011,2500000,3281813
Reggie Williams,2011,2500000,3281813
Kenyon Martin,2011,2500000,3281813
Jason Smith,2011,2500000,3281813
Aaron Gray,2011,2500000,3281813
Brandon Jennings,2011,2493720,3273569
Ryan Hollins,2011,2483333,3259934
JaVale McGee,2011,2462400,3232454
Quentin Richardson,2011,2446600,3211713
Paul George,2011,2406240,3158732
Louis Amundson,2011,2403000,3154479
JR Smith,2011,2382353,3127375
Terrence Williams,2011,2369040,3109898
Kemba Walker,2011,2356320,3093201
JJ Hickson,2011,2354537,3090860
Cole Aldrich,2011,2286000,3000890
Gerald Henderson,2011,2250600,2954419
Anthony Parker,2011,2250000,2953632
Keyon Dooling,2011,2246400,2948906
Ben Wallace,2011,2246400,2948906
Ryan Anderson,2011,2244601,2946544
Jimmer Fredette,2011,2238360,2938351
Courtney Lee,2011,2225093,2920936
Kosta Koufos,2011,2203792,2892973
Rudy Fernandez,2011,2180443,2862322
Xavier Henry,2011,2171640,2850766
Nicolas Batum,2011,2155365,2829402
